Unnamed: 0,drug_a_name,drug_b_name,cell,synergy,drug1_db,drug2_db,synergistic
VINBLASTINE_ERLOTINIB_NCIH23,VINBLASTINE,ERLOTINIB,12,14.02364341,17,14,1
VINBLASTINE_ERLOTINIB_NCIH460,VINBLASTINE,ERLOTINIB,17,55.54657753,17,14,1
VINBLASTINE_ERLOTINIB_NCIH520,VINBLASTINE,ERLOTINIB,4,39.94346161,17,14,1
VINBLASTINE_ERLOTINIB_OV90,VINBLASTINE,ERLOTINIB,8,19.70598176,17,14,1
VINBLASTINE_ERLOTINIB_RKO,VINBLASTINE,ERLOTINIB,2,64.85230465,17,14,1
VINBLASTINE_ERLOTINIB_RPMI7951,VINBLASTINE,ERLOTINIB,1,19.39465925,17,14,1
VINBLASTINE_ERLOTINIB_SKMEL30,VINBLASTINE,ERLOTINIB,25,43.33310365,17,14,1
VINBLASTINE_ERLOTINIB_SKMES1,VINBLASTINE,ERLOTINIB,22,28.62470543,17,14,1
VINBLASTINE_ERLOTINIB_SKOV3,VINBLASTINE,ERLOTINIB,26,41.011108,17,14,1
VINBLASTINE_ERLOTINIB_SW620,VINBLASTINE,ERLOTINIB,10,59.56206452,17,14,1
VINBLASTINE_ERLOTINIB_SW837,VINBLASTINE,ERLOTINIB,18,54.25688552,17,14,1
VINBLASTINE_ERLOTINIB_T47D,VINBLASTINE,ERLOTINIB,11,-14.05261606,17,14,0
VINBLASTINE_ERLOTINIB_UACC62,VINBLASTINE,ERLOTINIB,19,32.31482524,17,14,1
VINBLASTINE_ERLOTINIB_VCAP,VINBLASTINE,ERLOTINIB,7,114.6457311,17,14,1
VINBLASTINE_ERLOTINIB_ZR751,VINBLASTINE,ERLOTINIB,6,40.44572347,17,14,1
VINBLASTINE_GELDANAMYCIN_A2058,VINBLASTINE,GELDANAMYCIN,9,-12.87229487,17,2,0
VINBLASTINE_GELDANAMYCIN_A2780,VINBLASTINE,GELDANAMYCIN,27,-18.22399153,17,2,0
VINBLASTINE_GELDANAMYCIN_A375,VINBLASTINE,GELDANAMYCIN,20,14.62997756,17,2,1
VINBLASTINE_GELDANAMYCIN_CAOV3,VINBLASTINE,GELDANAMYCIN,14,-30.65969489,17,2,0
VINBLASTINE_GELDANAMYCIN_DLD1,VINBLASTINE,GELDANAMYCIN,23,-16.16603371,17,2,0
VINBLASTINE_GELDANAMYCIN_ES2,VINBLASTINE,GELDANAMYCIN,3,0.419767505,17,2,1
VINBLASTINE_GELDANAMYCIN_HCT116,VINBLASTINE,GELDANAMYCIN,28,-16.39905805,17,2,0
VINBLASTINE_GELDANAMYCIN_HT144,VINBLASTINE,GELDANAMYCIN,5,-17.92428323,17,2,0
VINBLASTINE_GELDANAMYCIN_HT29,VINBLASTINE,GELDANAMYCIN,0,-35.70527713,17,2,0
VINBLASTINE_GELDANAMYCIN_KPL1,VINBLASTINE,GELDANAMYCIN,21,-14.93310888,17,2,0
VINBLASTINE_GELDANAMYCIN_LOVO,VINBLASTINE,GELDANAMYCIN,13,-28.62431489,17,2,0
VINBLASTINE_GELDANAMYCIN_MDAMB436,VINBLASTINE,GELDANAMYCIN,16,-3.673009117,17,2,0
VINBLASTINE_GELDANAMYCIN_NCIH1650,VINBLASTINE,GELDANAMYCIN,15,-26.43318161,17,2,0
VINBLASTINE_GELDANAMYCIN_NCIH2122,VINBLASTINE,GELDANAMYCIN,24,-41.98659526,17,2,0
VINBLASTINE_GELDANAMYCIN_NCIH23,VINBLASTINE,GELDANAMYCIN,12,-24.91058246,17,2,0
VINBLASTINE_GELDANAMYCIN_NCIH460,VINBLASTINE,GELDANAMYCIN,17,-29.03978051,17,2,0
VINBLASTINE_GELDANAMYCIN_NCIH520,VINBLASTINE,GELDANAMYCIN,4,-21.14714659,17,2,0
VINBLASTINE_GELDANAMYCIN_OV90,VINBLASTINE,GELDANAMYCIN,8,-24.72680222,17,2,0
VINBLASTINE_GELDANAMYCIN_RKO,VINBLASTINE,GELDANAMYCIN,2,-7.00195572,17,2,0
VINBLASTINE_GELDANAMYCIN_RPMI7951,VINBLASTINE,GELDANAMYCIN,1,-11.90252931,17,2,0
VINBLASTINE_GELDANAMYCIN_SKMEL30,VINBLASTINE,GELDANAMYCIN,25,-18.15600231,17,2,0
VINBLASTINE_GELDANAMYCIN_SKMES1,VINBLASTINE,GELDANAMYCIN,22,-23.27499983,17,2,0
VINBLASTINE_GELDANAMYCIN_SKOV3,VINBLASTINE,GELDANAMYCIN,26,-8.065646386,17,2,0
VINBLASTINE_GELDANAMYCIN_SW620,VINBLASTINE,GELDANAMYCIN,10,-3.809024947,17,2,0
VINBLASTINE_GELDANAMYCIN_SW837,VINBLASTINE,GELDANAMYCIN,18,-30.91373154,17,2,0
VINBLASTINE_GELDANAMYCIN_T47D,VINBLASTINE,GELDANAMYCIN,11,-16.3040975,17,2,0
VINBLASTINE_GELDANAMYCIN_UACC62,VINBLASTINE,GELDANAMYCIN,19,-77.82985735,17,2,0
VINBLASTINE_GELDANAMYCIN_VCAP,VINBLASTINE,GELDANAMYCIN,7,-5.97610342,17,2,0
VINBLASTINE_GELDANAMYCIN_ZR751,VINBLASTINE,GELDANAMYCIN,6,-21.41855019,17,2,0
VINBLASTINE_LAPATINIB_A2058,VINBLASTINE,LAPATINIB,9,28.72204641,17,1,1
VINBLASTINE_LAPATINIB_A2780,VINBLASTINE,LAPATINIB,27,-5.061144539,17,1,0
VINBLASTINE_LAPATINIB_A375,VINBLASTINE,LAPATINIB,20,22.83658596,17,1,1
VINBLASTINE_LAPATINIB_CAOV3,VINBLASTINE,LAPATINIB,14,-4.335261172,17,1,0
VINBLASTINE_LAPATINIB_DLD1,VINBLASTINE,LAPATINIB,23,36.56317971,17,1,1
VINBLASTINE_LAPATINIB_ES2,VINBLASTINE,LAPATINIB,3,18.9213898,17,1,1
VINBLASTINE_LAPATINIB_HCT116,VINBLASTINE,LAPATINIB,28,4.381358879,17,1,1
VINBLASTINE_LAPATINIB_HT144,VINBLASTINE,LAPATINIB,5,6.724143546,17,1,1
VINBLASTINE_LAPATINIB_HT29,VINBLASTINE,LAPATINIB,0,-10.92119874,17,1,0
VINBLASTINE_LAPATINIB_KPL1,VINBLASTINE,LAPATINIB,21,3.994325286,17,1,1
VINBLASTINE_LAPATINIB_LOVO,VINBLASTINE,LAPATINIB,13,33.08985674,17,1,1
VINBLASTINE_LAPATINIB_MDAMB436,VINBLASTINE,LAPATINIB,16,-15.41813187,17,1,0
VINBLASTINE_LAPATINIB_NCIH1650,VINBLASTINE,LAPATINIB,15,-7.894081137,17,1,0
VINBLASTINE_LAPATINIB_NCIH2122,VINBLASTINE,LAPATINIB,24,-24.98687907,17,1,0
VINBLASTINE_LAPATINIB_NCIH23,VINBLASTINE,LAPATINIB,12,-10.5428104,17,1,0
VINBLASTINE_LAPATINIB_NCIH460,VINBLASTINE,LAPATINIB,17,3.973012988,17,1,1
VINBLASTINE_LAPATINIB_NCIH520,VINBLASTINE,LAPATINIB,4,-2.579725695,17,1,0
VINBLASTINE_LAPATINIB_OV90,VINBLASTINE,LAPATINIB,8,-18.18239461,17,1,0
VINBLASTINE_LAPATINIB_RKO,VINBLASTINE,LAPATINIB,2,-14.77233304,17,1,0
VINBLASTINE_LAPATINIB_RPMI7951,VINBLASTINE,LAPATINIB,1,-9.670425864,17,1,0
VINBLASTINE_LAPATINIB_SKMEL30,VINBLASTINE,LAPATINIB,25,-10.25160505,17,1,0
VINBLASTINE_LAPATINIB_SKMES1,VINBLASTINE,LAPATINIB,22,5.48104165,17,1,1
VINBLASTINE_LAPATINIB_SKOV3,VINBLASTINE,LAPATINIB,26,17.30961732,17,1,1
VINBLASTINE_LAPATINIB_SW620,VINBLASTINE,LAPATINIB,10,5.966314596,17,1,1
VINBLASTINE_LAPATINIB_SW837,VINBLASTINE,LAPATINIB,18,33.39639297,17,1,1
VINBLASTINE_LAPATINIB_T47D,VINBLASTINE,LAPATINIB,11,-33.91977071,17,1,0
VINBLASTINE_LAPATINIB_UACC62,VINBLASTINE,LAPATINIB,19,-0.767746624,17,1,0
VINBLASTINE_LAPATINIB_VCAP,VINBLASTINE,LAPATINIB,7,15.20486157,17,1,1
VINBLASTINE_LAPATINIB_ZR751,VINBLASTINE,LAPATINIB,6,-6.03486564,17,1,0
VINBLASTINE_SORAFENIB_A2058,VINBLASTINE,SORAFENIB,9,25.4344919,17,13,1
VINBLASTINE_SORAFENIB_A2780,VINBLASTINE,SORAFENIB,27,-1.005866696,17,13,0
VINBLASTINE_SORAFENIB_A375,VINBLASTINE,SORAFENIB,20,15.47849733,17,13,1
VINBLASTINE_SORAFENIB_CAOV3,VINBLASTINE,SORAFENIB,14,-9.920310859,17,13,0
VINBLASTINE_SORAFENIB_DLD1,VINBLASTINE,SORAFENIB,23,20.98381052,17,13,1
VINBLASTINE_SORAFENIB_ES2,VINBLASTINE,SORAFENIB,3,34.59434216,17,13,1
VINBLASTINE_SORAFENIB_HCT116,VINBLASTINE,SORAFENIB,28,22.70004511,17,13,1
VINBLASTINE_SORAFENIB_HT144,VINBLASTINE,SORAFENIB,5,17.87219181,17,13,1
VINBLASTINE_SORAFENIB_HT29,VINBLASTINE,SORAFENIB,0,-2.261654984,17,13,0
VINBLASTINE_SORAFENIB_KPL1,VINBLASTINE,SORAFENIB,21,11.78114339,17,13,1
VINBLASTINE_SORAFENIB_LOVO,VINBLASTINE,SORAFENIB,13,0.95587232,17,13,1
VINBLASTINE_SORAFENIB_MDAMB436,VINBLASTINE,SORAFENIB,16,-6.937559609,17,13,0
VINBLASTINE_SORAFENIB_NCIH1650,VINBLASTINE,SORAFENIB,15,11.11385032,17,13,1
VINBLASTINE_SORAFENIB_NCIH2122,VINBLASTINE,SORAFENIB,24,0.267567011,17,13,1
VINBLASTINE_SORAFENIB_NCIH23,VINBLASTINE,SORAFENIB,12,1.141688488,17,13,1
VINBLASTINE_SORAFENIB_NCIH460,VINBLASTINE,SORAFENIB,17,16.23493824,17,13,1
VINBLASTINE_SORAFENIB_NCIH520,VINBLASTINE,SORAFENIB,4,4.067989395,17,13,1
VINBLASTINE_SORAFENIB_OV90,VINBLASTINE,SORAFENIB,8,4.864193647,17,13,1
VINBLASTINE_SORAFENIB_RKO,VINBLASTINE,SORAFENIB,2,29.17794342,17,13,1
VINBLASTINE_SORAFENIB_RPMI7951,VINBLASTINE,SORAFENIB,1,-5.652835366,17,13,0
VINBLASTINE_SORAFENIB_SKMEL30,VINBLASTINE,SORAFENIB,25,11.95274055,17,13,1
VINBLASTINE_SORAFENIB_SKMES1,VINBLASTINE,SORAFENIB,22,18.11050333,17,13,1
VINBLASTINE_SORAFENIB_SKOV3,VINBLASTINE,SORAFENIB,26,25.08227257,17,13,1
VINBLASTINE_SORAFENIB_SW620,VINBLASTINE,SORAFENIB,10,35.17248524,17,13,1
VINBLASTINE_SORAFENIB_SW837,VINBLASTINE,SORAFENIB,18,9.277670163,17,13,1
VINBLASTINE_SORAFENIB_T47D,VINBLASTINE,SORAFENIB,11,-8.890072018,17,13,0
VINBLASTINE_SORAFENIB_UACC62,VINBLASTINE,SORAFENIB,19,7.685265381,17,13,1
VINBLASTINE_SORAFENIB_VCAP,VINBLASTINE,SORAFENIB,7,39.73514779,17,13,1
VINBLASTINE_SORAFENIB_ZR751,VINBLASTINE,SORAFENIB,6,-4.222230431,17,13,0
VINBLASTINE_SUNITINIB_A2058,VINBLASTINE,SUNITINIB,9,1.691645593,17,19,1
VINBLASTINE_SUNITINIB_A2780,VINBLASTINE,SUNITINIB,27,-3.696362168,17,19,0
VINBLASTINE_SUNITINIB_A375,VINBLASTINE,SUNITINIB,20,1.133144836,17,19,1
VINBLASTINE_SUNITINIB_CAOV3,VINBLASTINE,SUNITINIB,14,-3.793368889,17,19,0
VINBLASTINE_SUNITINIB_DLD1,VINBLASTINE,SUNITINIB,23,8.680349493,17,19,1
VINBLASTINE_SUNITINIB_ES2,VINBLASTINE,SUNITINIB,3,16.65884433,17,19,1
VINBLASTINE_SUNITINIB_HCT116,VINBLASTINE,SUNITINIB,28,5.823105023,17,19,1
VINBLASTINE_SUNITINIB_HT144,VINBLASTINE,SUNITINIB,5,7.009757364,17,19,1
VINBLASTINE_SUNITINIB_HT29,VINBLASTINE,SUNITINIB,0,-11.52411698,17,19,0
VINBLASTINE_SUNITINIB_KPL1,VINBLASTINE,SUNITINIB,21,14.71383322,17,19,1
VINBLASTINE_SUNITINIB_LOVO,VINBLASTINE,SUNITINIB,13,-0.270805709,17,19,0
VINBLASTINE_SUNITINIB_MDAMB436,VINBLASTINE,SUNITINIB,16,-5.885634529,17,19,0
VINBLASTINE_SUNITINIB_NCIH1650,VINBLASTINE,SUNITINIB,15,7.611946731,17,19,1
VINBLASTINE_SUNITINIB_NCIH2122,VINBLASTINE,SUNITINIB,24,4.968532262,17,19,1
VINBLASTINE_SUNITINIB_NCIH23,VINBLASTINE,SUNITINIB,12,-18.86316063,17,19,0
VINBLASTINE_SUNITINIB_NCIH460,VINBLASTINE,SUNITINIB,17,-3.919378718,17,19,0
VINBLASTINE_SUNITINIB_NCIH520,VINBLASTINE,SUNITINIB,4,-0.010526166,17,19,0
VINBLASTINE_SUNITINIB_OV90,VINBLASTINE,SUNITINIB,8,0.049221346,17,19,1
VINBLASTINE_SUNITINIB_RKO,VINBLASTINE,SUNITINIB,2,-3.001569304,17,19,0
VINBLASTINE_SUNITINIB_RPMI7951,VINBLASTINE,SUNITINIB,1,-18.02883515,17,19,0
VINBLASTINE_SUNITINIB_SKMEL30,VINBLASTINE,SUNITINIB,25,-10.29952621,17,19,0
VINBLASTINE_SUNITINIB_SKMES1,VINBLASTINE,SUNITINIB,22,-9.699262448,17,19,0
VINBLASTINE_SUNITINIB_SKOV3,VINBLASTINE,SUNITINIB,26,4.819999561,17,19,1
VINBLASTINE_SUNITINIB_SW620,VINBLASTINE,SUNITINIB,10,25.16921451,17,19,1
VINBLASTINE_SUNITINIB_SW837,VINBLASTINE,SUNITINIB,18,-8.047742094,17,19,0
VINBLASTINE_SUNITINIB_T47D,VINBLASTINE,SUNITINIB,11,-18.93567274,17,19,0
VINBLASTINE_SUNITINIB_UACC62,VINBLASTINE,SUNITINIB,19,6.58920859,17,19,1
VINBLASTINE_SUNITINIB_VCAP,VINBLASTINE,SUNITINIB,7,6.344013992,17,19,1
VINBLASTINE_SUNITINIB_ZR751,VINBLASTINE,SUNITINIB,6,-11.21871505,17,19,0
VINBLASTINE_ZOLINZA_A2058,VINBLASTINE,ZOLINZA,9,-21.518126,17,20,0
VINBLASTINE_ZOLINZA_A2780,VINBLASTINE,ZOLINZA,27,-14.14086203,17,20,0
VINBLASTINE_ZOLINZA_A375,VINBLASTINE,ZOLINZA,20,-31.31519734,17,20,0
VINBLASTINE_ZOLINZA_CAOV3,VINBLASTINE,ZOLINZA,14,-37.1587722,17,20,0
VINBLASTINE_ZOLINZA_DLD1,VINBLASTINE,ZOLINZA,23,-3.996709229,17,20,0
VINBLASTINE_ZOLINZA_ES2,VINBLASTINE,ZOLINZA,3,5.605589033,17,20,1
VINBLASTINE_ZOLINZA_HCT116,VINBLASTINE,ZOLINZA,28,-13.34366812,17,20,0
VINBLASTINE_ZOLINZA_HT144,VINBLASTINE,ZOLINZA,5,2.203437311,17,20,1
VINBLASTINE_ZOLINZA_HT29,VINBLASTINE,ZOLINZA,0,-3.148207356,17,20,0
VINBLASTINE_ZOLINZA_KPL1,VINBLASTINE,ZOLINZA,21,20.39194354,17,20,1
VINBLASTINE_ZOLINZA_LOVO,VINBLASTINE,ZOLINZA,13,4.47355371,17,20,1
VINBLASTINE_ZOLINZA_MDAMB436,VINBLASTINE,ZOLINZA,16,-16.02021888,17,20,0
VINBLASTINE_ZOLINZA_NCIH1650,VINBLASTINE,ZOLINZA,15,3.980082911,17,20,1
VINBLASTINE_ZOLINZA_NCIH2122,VINBLASTINE,ZOLINZA,24,-20.15337746,17,20,0
VINBLASTINE_ZOLINZA_NCIH23,VINBLASTINE,ZOLINZA,12,-38.57213393,17,20,0
VINBLASTINE_ZOLINZA_NCIH460,VINBLASTINE,ZOLINZA,17,-18.94381502,17,20,0
VINBLASTINE_ZOLINZA_NCIH520,VINBLASTINE,ZOLINZA,4,-0.696788621,17,20,0
VINBLASTINE_ZOLINZA_OV90,VINBLASTINE,ZOLINZA,8,-7.337505143,17,20,0
VINBLASTINE_ZOLINZA_RKO,VINBLASTINE,ZOLINZA,2,-3.191112997,17,20,0
VINBLASTINE_ZOLINZA_RPMI7951,VINBLASTINE,ZOLINZA,1,-11.50761233,17,20,0
VINBLASTINE_ZOLINZA_SKMEL30,VINBLASTINE,ZOLINZA,25,-28.53523545,17,20,0
VINBLASTINE_ZOLINZA_SKMES1,VINBLASTINE,ZOLINZA,22,0.87424644,17,20,1
VINBLASTINE_ZOLINZA_SKOV3,VINBLASTINE,ZOLINZA,26,24.42820826,17,20,1
VINBLASTINE_ZOLINZA_SW620,VINBLASTINE,ZOLINZA,10,19.96812077,17,20,1
VINBLASTINE_ZOLINZA_SW837,VINBLASTINE,ZOLINZA,18,12.8994721,17,20,1
VINBLASTINE_ZOLINZA_T47D,VINBLASTINE,ZOLINZA,11,1.746119261,17,20,1
VINBLASTINE_ZOLINZA_UACC62,VINBLASTINE,ZOLINZA,19,1.670019848,17,20,1
VINBLASTINE_ZOLINZA_VCAP,VINBLASTINE,ZOLINZA,7,18.28194836,17,20,1
VINBLASTINE_ZOLINZA_ZR751,VINBLASTINE,ZOLINZA,6,-40.78037564,17,20,0
VINORELBINE_ABT-888_A2058,VINORELBINE,ABT-888,9,-14.72948136,7,18,0
VINORELBINE_ABT-888_A2780,VINORELBINE,ABT-888,27,-13.93949131,7,18,0
VINORELBINE_ABT-888_A375,VINORELBINE,ABT-888,20,10.32188837,7,18,1
VINORELBINE_ABT-888_CAOV3,VINORELBINE,ABT-888,14,-34.17870763,7,18,0
VINORELBINE_ABT-888_DLD1,VINORELBINE,ABT-888,23,-1.221444002,7,18,0
VINORELBINE_ABT-888_ES2,VINORELBINE,ABT-888,3,14.9163075,7,18,1
VINORELBINE_ABT-888_HCT116,VINORELBINE,ABT-888,28,-10.42891778,7,18,0
VINORELBINE_ABT-888_HT144,VINORELBINE,ABT-888,5,-3.374578758,7,18,0
VINORELBINE_ABT-888_HT29,VINORELBINE,ABT-888,0,-21.08220023,7,18,0
VINORELBINE_ABT-888_KPL1,VINORELBINE,ABT-888,21,2.455041508,7,18,1
VINORELBINE_ABT-888_LOVO,VINORELBINE,ABT-888,13,-2.38539239,7,18,0
VINORELBINE_ABT-888_MDAMB436,VINORELBINE,ABT-888,16,9.673112991,7,18,1
VINORELBINE_ABT-888_NCIH1650,VINORELBINE,ABT-888,15,-10.63729132,7,18,0
VINORELBINE_ABT-888_NCIH2122,VINORELBINE,ABT-888,24,-11.45134565,7,18,0
VINORELBINE_ABT-888_NCIH23,VINORELBINE,ABT-888,12,-99.70601119,7,18,0
VINORELBINE_ABT-888_NCIH460,VINORELBINE,ABT-888,17,0.623141907,7,18,1
VINORELBINE_ABT-888_NCIH520,VINORELBINE,ABT-888,4,-10.23345184,7,18,0
VINORELBINE_ABT-888_OV90,VINORELBINE,ABT-888,8,21.73562619,7,18,1
VINORELBINE_ABT-888_RKO,VINORELBINE,ABT-888,2,-1.336451327,7,18,0
VINORELBINE_ABT-888_RPMI7951,VINORELBINE,ABT-888,1,-11.41582919,7,18,0
VINORELBINE_ABT-888_SKMEL30,VINORELBINE,ABT-888,25,10.57602911,7,18,1
VINORELBINE_ABT-888_SKMES1,VINORELBINE,ABT-888,22,19.40680488,7,18,1
VINORELBINE_ABT-888_SKOV3,VINORELBINE,ABT-888,26,6.328011777,7,18,1
VINORELBINE_ABT-888_SW620,VINORELBINE,ABT-888,10,-2.032071629,7,18,0
VINORELBINE_ABT-888_SW837,VINORELBINE,ABT-888,18,-22.60500538,7,18,0
VINORELBINE_ABT-888_T47D,VINORELBINE,ABT-888,11,-62.14153045,7,18,0
VINORELBINE_ABT-888_UACC62,VINORELBINE,ABT-888,19,-4.148839186,7,18,0
VINORELBINE_ABT-888_VCAP,VINORELBINE,ABT-888,7,-15.99404826,7,18,0
VINORELBINE_ABT-888_ZR751,VINORELBINE,ABT-888,6,-18.10633388,7,18,0
VINORELBINE_BORTEZOMIB_A2058,VINORELBINE,BORTEZOMIB,9,-29.6509664,7,16,0
VINORELBINE_BORTEZOMIB_A2780,VINORELBINE,BORTEZOMIB,27,-33.09195683,7,16,0
VINORELBINE_BORTEZOMIB_A375,VINORELBINE,BORTEZOMIB,20,-9.598752946,7,16,0
VINORELBINE_BORTEZOMIB_CAOV3,VINORELBINE,BORTEZOMIB,14,-42.79262801,7,16,0
VINORELBINE_BORTEZOMIB_DLD1,VINORELBINE,BORTEZOMIB,23,0.047450389,7,16,1
VINORELBINE_BORTEZOMIB_ES2,VINORELBINE,BORTEZOMIB,3,-28.59156521,7,16,0
VINORELBINE_BORTEZOMIB_HCT116,VINORELBINE,BORTEZOMIB,28,-23.6526331,7,16,0
VINORELBINE_BORTEZOMIB_HT144,VINORELBINE,BORTEZOMIB,5,-9.779495746,7,16,0
VINORELBINE_BORTEZOMIB_HT29,VINORELBINE,BORTEZOMIB,0,-42.68826455,7,16,0
VINORELBINE_BORTEZOMIB_KPL1,VINORELBINE,BORTEZOMIB,21,-0.482273404,7,16,0
VINORELBINE_BORTEZOMIB_LOVO,VINORELBINE,BORTEZOMIB,13,-2.567892115,7,16,0
VINORELBINE_BORTEZOMIB_MDAMB436,VINORELBINE,BORTEZOMIB,16,-3.679128732,7,16,0
VINORELBINE_BORTEZOMIB_NCIH1650,VINORELBINE,BORTEZOMIB,15,-28.18792891,7,16,0
VINORELBINE_BORTEZOMIB_NCIH2122,VINORELBINE,BORTEZOMIB,24,-57.52759998,7,16,0
VINORELBINE_BORTEZOMIB_NCIH23,VINORELBINE,BORTEZOMIB,12,-257.759711,7,16,0
VINORELBINE_BORTEZOMIB_NCIH460,VINORELBINE,BORTEZOMIB,17,-19.99638989,7,16,0
VINORELBINE_BORTEZOMIB_NCIH520,VINORELBINE,BORTEZOMIB,4,-35.36046364,7,16,0
VINORELBINE_BORTEZOMIB_OV90,VINORELBINE,BORTEZOMIB,8,4.999562104,7,16,1
VINORELBINE_BORTEZOMIB_RKO,VINORELBINE,BORTEZOMIB,2,-19.38519443,7,16,0
VINORELBINE_BORTEZOMIB_RPMI7951,VINORELBINE,BORTEZOMIB,1,-19.90547782,7,16,0
VINORELBINE_BORTEZOMIB_SKMEL30,VINORELBINE,BORTEZOMIB,25,-4.440245489,7,16,0
VINORELBINE_BORTEZOMIB_SKMES1,VINORELBINE,BORTEZOMIB,22,-24.46352917,7,16,0
VINORELBINE_BORTEZOMIB_SKOV3,VINORELBINE,BORTEZOMIB,26,-22.2226484,7,16,0
VINORELBINE_BORTEZOMIB_SW620,VINORELBINE,BORTEZOMIB,10,1.755604174,7,16,1
VINORELBINE_BORTEZOMIB_SW837,VINORELBINE,BORTEZOMIB,18,-24.5002518,7,16,0
VINORELBINE_BORTEZOMIB_T47D,VINORELBINE,BORTEZOMIB,11,-35.92059286,7,16,0
VINORELBINE_BORTEZOMIB_UACC62,VINORELBINE,BORTEZOMIB,19,-25.41493952,7,16,0
VINORELBINE_BORTEZOMIB_VCAP,VINORELBINE,BORTEZOMIB,7,-38.01516994,7,16,0
VINORELBINE_BORTEZOMIB_ZR751,VINORELBINE,BORTEZOMIB,6,-36.74445526,7,16,0
VINORELBINE_DASATINIB_A2058,VINORELBINE,DASATINIB,9,0.844420989,7,4,1
VINORELBINE_DASATINIB_A2780,VINORELBINE,DASATINIB,27,40.08347788,7,4,1
VINORELBINE_DASATINIB_A375,VINORELBINE,DASATINIB,20,32.24296154,7,4,1
VINORELBINE_DASATINIB_CAOV3,VINORELBINE,DASATINIB,14,-14.9173314,7,4,0
VINORELBINE_DASATINIB_DLD1,VINORELBINE,DASATINIB,23,19.78442411,7,4,1
VINORELBINE_DASATINIB_ES2,VINORELBINE,DASATINIB,3,19.54889237,7,4,1
VINORELBINE_DASATINIB_HCT116,VINORELBINE,DASATINIB,28,-23.81764076,7,4,0
VINORELBINE_DASATINIB_HT144,VINORELBINE,DASATINIB,5,-35.84801821,7,4,0
VINORELBINE_DASATINIB_HT29,VINORELBINE,DASATINIB,0,-1.339533577,7,4,0
VINORELBINE_DASATINIB_KPL1,VINORELBINE,DASATINIB,21,21.99230904,7,4,1
VINORELBINE_DASATINIB_LOVO,VINORELBINE,DASATINIB,13,53.84310556,7,4,1
VINORELBINE_DASATINIB_MDAMB436,VINORELBINE,DASATINIB,16,16.20558377,7,4,1
VINORELBINE_DASATINIB_NCIH1650,VINORELBINE,DASATINIB,15,47.46346021,7,4,1
VINORELBINE_DASATINIB_NCIH2122,VINORELBINE,DASATINIB,24,-50.14297404,7,4,0
VINORELBINE_DASATINIB_NCIH23,VINORELBINE,DASATINIB,12,4.440150966,7,4,1
VINORELBINE_DASATINIB_NCIH460,VINORELBINE,DASATINIB,17,30.91293171,7,4,1
VINORELBINE_DASATINIB_NCIH520,VINORELBINE,DASATINIB,4,43.75611313,7,4,1
VINORELBINE_DASATINIB_OV90,VINORELBINE,DASATINIB,8,53.73242187,7,4,1
VINORELBINE_DASATINIB_RKO,VINORELBINE,DASATINIB,2,7.41464698,7,4,1
VINORELBINE_DASATINIB_RPMI7951,VINORELBINE,DASATINIB,1,10.28224841,7,4,1
VINORELBINE_DASATINIB_SKMEL30,VINORELBINE,DASATINIB,25,-14.38894625,7,4,0
VINORELBINE_DASATINIB_SKMES1,VINORELBINE,DASATINIB,22,10.21662274,7,4,1
VINORELBINE_DASATINIB_SKOV3,VINORELBINE,DASATINIB,26,25.0526887,7,4,1
VINORELBINE_DASATINIB_SW620,VINORELBINE,DASATINIB,10,31.29388992,7,4,1
VINORELBINE_DASATINIB_SW837,VINORELBINE,DASATINIB,18,20.89142917,7,4,1
VINORELBINE_DASATINIB_T47D,VINORELBINE,DASATINIB,11,45.21935482,7,4,1
VINORELBINE_DASATINIB_UACC62,VINORELBINE,DASATINIB,19,-15.86528262,7,4,0
VINORELBINE_DASATINIB_VCAP,VINORELBINE,DASATINIB,7,-10.3994299,7,4,0
VINORELBINE_DASATINIB_ZR751,VINORELBINE,DASATINIB,6,-15.54601539,7,4,0
VINORELBINE_ERLOTINIB_A2058,VINORELBINE,ERLOTINIB,9,-13.18998542,7,14,0
VINORELBINE_ERLOTINIB_A2780,VINORELBINE,ERLOTINIB,27,-7.818341321,7,14,0
VINORELBINE_ERLOTINIB_A375,VINORELBINE,ERLOTINIB,20,52.30453418,7,14,1
VINORELBINE_ERLOTINIB_CAOV3,VINORELBINE,ERLOTINIB,14,-23.50326318,7,14,0
VINORELBINE_ERLOTINIB_DLD1,VINORELBINE,ERLOTINIB,23,42.25150563,7,14,1
VINORELBINE_ERLOTINIB_ES2,VINORELBINE,ERLOTINIB,3,29.70881742,7,14,1
VINORELBINE_ERLOTINIB_HCT116,VINORELBINE,ERLOTINIB,28,4.6933826,7,14,1
VINORELBINE_ERLOTINIB_HT144,VINORELBINE,ERLOTINIB,5,23.93883862,7,14,1
VINORELBINE_ERLOTINIB_HT29,VINORELBINE,ERLOTINIB,0,-13.10761589,7,14,0
VINORELBINE_ERLOTINIB_KPL1,VINORELBINE,ERLOTINIB,21,-3.243215721,7,14,0
VINORELBINE_ERLOTINIB_LOVO,VINORELBINE,ERLOTINIB,13,34.26409169,7,14,1
VINORELBINE_ERLOTINIB_MDAMB436,VINORELBINE,ERLOTINIB,16,17.04938826,7,14,1
VINORELBINE_ERLOTINIB_NCIH1650,VINORELBINE,ERLOTINIB,15,12.75659125,7,14,1
